"f","Tt","method","replica","elapsed_time","ess_theta_01","ess_theta_02","ess_W1","ess_W2","ess_theta1_mean","ess_theta1_min","ess_theta2_mean","ess_theta2_min","ess_sec_theta_01","ess_sec_theta_02","ess_sec_W1","ess_sec_W2","ess_sec_theta1_mean","ess_sec_theta2_mean","W1_mean","W1_median","W1_var","W1_ci_lower","W1_ci_upper","W2_mean","W2_median","W2_var","W2_ci_lower","W2_ci_upper","log_lik","rmse_theta1","mae_theta1","coverage_rate_theta1","theta1_ci_width_mean"
"linear",800,"stan",56,2090.791,8748.10213433022,9339.13492996975,166.999099764472,210.56038485427,10062.0012884422,5961.66225007251,10257.6577096336,7661.73753975798,4.18411124513652,4.46679506941141,0.0798736457945687,0.100708480596229,4.81253328928724,4.90611338466333,0.00180176974123496,0.0017141770041191,3.50950618957622e-07,0.000831780285706163,0.00296718721507844,1.11625540928108e-05,1.04982700914455e-05,1.20058352911908e-11,5.66801106103574e-06,1.83686859512196e-05,-1607.532808921,0.0944927253519127,0.0772553601848297,0.99125,0.446390841055595
"linear",800,"stan",57,2224.446,10016.9304684959,10548.5146347665,120.696782990884,92.4751810793756,10036.6225332537,5596.09542991664,10578.560012959,8079.56303262603,4.50311244619826,4.74208618000458,0.0542592551093099,0.0415722301550029,4.51196501657206,4.75559308383254,0.00188717692402759,0.00179133142472007,3.58870084411348e-07,0.000848565174003684,0.00311286157352798,1.1754972449288e-05,1.10980231560731e-05,1.47584213703644e-11,5.52041549714353e-06,1.93937842240335e-05,-1602.50901109118,0.092558880322221,0.0760260407261938,0.99875,0.452699939988096
"linear",800,"stan",58,1743.937,8049.87727700571,9489.39125384442,137.939678816491,233.522961270497,10325.1102377316,6987.56991420231,10139.6793662517,6639.35335576396,4.61592206427509,5.44136127270906,0.0790967098103264,0.133905617731889,5.92057524883733,5.81424636684223,0.00194721077630436,0.00184136416482897,4.54436949065655e-07,0.000876732494639068,0.00329472421924121,1.14810291781192e-05,1.10639870577825e-05,9.99970615468615e-12,5.88309914030844e-06,1.76918132601871e-05,-1577.67441532114,0.092550903269066,0.0712512292044608,1,0.460085024576795
"linear",800,"stan",59,2493.534,10120.8490381874,11061.3497228337,166.001175344034,137.11007962886,11250.7595523955,3935.72105480279,11602.00591616,6638.52386049848,4.05883739230641,4.43601319365756,0.0665726536490114,0.0549862482841059,4.51197358944995,4.65283646269111,0.00200113357508013,0.00188018326107582,5.01276574174408e-07,0.000844655107483339,0.00345351968872889,1.20157308625476e-05,1.14295199133334e-05,1.31654108805879e-11,5.87165416442828e-06,1.92780516300032e-05,-1593.70370816594,0.0869893265875566,0.0656794567763273,0.995,0.463466457716721
"linear",800,"stan",5,2227.159,10054.2098532534,10750.0758813638,121.943681477471,165.856835812241,9961.71981626711,2282.86474887507,10077.4948949508,7136.11046234295,4.51436554518713,4.82681114431604,0.054753020093074,0.0744701369826946,4.47283728564827,4.5248205875516,0.00233089486975362,0.00214595094966803,7.20635430123008e-07,0.00104162531389833,0.00403120071226604,1.17953028330353e-05,1.12025835363221e-05,1.36237540508376e-11,5.59809271240683e-06,1.89943114963775e-05,-1573.67868879357,0.0862281642000082,0.0665969412038192,0.97625,0.471490405058012
"linear",800,"stan",60,2202.959,9023.69930227585,9673.01123127758,190.768237006692,154.79031424324,10143.333665126,6832.29742461174,10454.0841812836,6873.18217989696,4.09617214949341,4.39091750290295,0.0865963628949481,0.0702647276881865,4.60441327556528,4.74547378379879,0.00173362258254269,0.00164344110118158,2.94113407787587e-07,0.000835986122012821,0.00281744947944467,1.16135182805358e-05,1.09725018653494e-05,1.2881900378546e-11,5.86768041172629e-06,1.86585845419546e-05,-1564.39049664635,0.0799178990147888,0.0648244079664628,1,0.45041029809053
"linear",800,"stan",61,2058.55,10353.9489702724,11094.5730560602,124.166085258129,151.109407049208,10841.2551475592,3314.7119274788,10523.5336887506,7661.21405490329,5.02972916386409,5.38950866195146,0.0603172549892539,0.0734057501878546,5.26645218603345,5.11210982912758,0.00219518995753885,0.00201270956540135,7.34195328522049e-07,0.000829255075875397,0.00390807053403923,1.26044458841617e-05,1.17235239531345e-05,1.7089880230736e-11,6.03616071312189e-06,2.10873556539913e-05,-1630.92273227633,0.107906459430292,0.0827921773154234,0.9675,0.466971104070231
"linear",800,"stan",62,2215.441,11139.4498785378,10384.9051319919,155.696636422132,216.399382646528,11596.0236759936,4221.00667220049,11908.8927164097,6789.22850909089,5.02809593148172,4.68751148506862,0.0702779430470647,0.0976777908536169,5.23418302540832,5.37540503963305,0.00201106360519453,0.00191697297583839,4.04517819293166e-07,0.000899937520353836,0.00323255951915499,1.16567097017903e-05,1.10499238155953e-05,1.23036755219244e-11,5.93914365918003e-06,1.88032408681536e-05,-1607.18589886775,0.0911023896852972,0.0751743710462421,0.99875,0.456563226639805
"linear",800,"stan",63,1423.868,7803.87870371337,9189.97489867764,111.733526608429,153.451665345584,10345.8183483714,1470.15509780594,9402.2410002445,5480.31596534123,5.4807599466477,6.45423234364256,0.0784718292766107,0.107770990952521,7.26599540713846,6.60330943615876,0.0027642426258608,0.00257332599882298,1.15539420818431e-06,0.00101211321201459,0.0048282780042938,1.26540926657733e-05,1.20664437081699e-05,1.57190701469828e-11,6.17155229579177e-06,2.06189567272976e-05,-1595.75888256687,0.106402602796146,0.0894640319708678,0.995,0.49157946980999
"linear",800,"stan",64,2146.054,10083.404311442,11320.6760645394,139.291161005625,171.857874298061,10931.5266944854,3222.0029779254,10883.800769001,6552.32085799593,4.69857902524447,5.27511239910059,0.0649057111357053,0.0800808713564808,5.09377988367741,5.07154096262303,0.00223879777665593,0.00208181061523099,6.40062811655643e-07,0.000989216241026714,0.00383205680094338,1.25454101288539e-05,1.18049553270057e-05,1.76724984777185e-11,5.64222750072375e-06,2.09029663920697e-05,-1595.08357676089,0.0885171215210377,0.0685539347302993,0.99,0.470842804119246
"linear",800,"stan",65,2127.237,9220.81467955372,9709.29830171757,154.281545523846,161.362101076438,11127.6221236058,5449.51616902838,11575.6661878215,7516.05495437809,4.33464380299596,4.56427671280519,0.0725267309302377,0.0758552531177474,5.23102133124134,5.44164387316577,0.00179460762037968,0.0016896106598222,3.25764217514771e-07,0.000857818318363635,0.00299279604691989,1.16240475483622e-05,1.10050477111104e-05,1.21273235991602e-11,5.92009661470424e-06,1.85658473655675e-05,-1585.16743627492,0.0813889004584006,0.064649541126683,0.9975,0.451398579421105
"linear",800,"stan",66,1684.768,7827.58776028122,9123.4198369983,133.356409699503,136.651820466945,9975.50843211279,5357.32387307985,9940.55895095022,5912.71739496737,4.64609237609049,5.4152380844118,0.0791541682293962,0.0811101709356688,5.92099828113591,5.90025389308808,0.00204272475267646,0.00191678564332824,5.26087004028331e-07,0.000867553106690855,0.0034934992032727,1.21267149502876e-05,1.1447631415873e-05,1.63256268613212e-11,5.64117472496853e-06,2.01655494160805e-05,-1605.95868629533,0.0891808488403392,0.0695851120787509,1,0.462233971376785
"linear",800,"stan",67,2298.138,13092.8436144436,12594.4618860242,203.095846130115,208.519162611703,12486.0014045695,6468.34533551594,12832.5672993046,9076.65342090001,5.69715291877318,5.48028964580203,0.0883740863821558,0.0907339605418398,5.43309470735416,5.58389761594153,0.00175123919087958,0.00166495197254161,3.26475297288113e-07,0.000796915558070757,0.00293070958076576,1.18998713761152e-05,1.13127575206038e-05,1.29730691393781e-11,5.6521662112727e-06,1.89894574827292e-05,-1590.36020320119,0.0887471548813,0.0679973102000839,0.9975,0.449053636662666
"linear",800,"stan",68,2186.471,9519.79271797528,9322.63811915092,74.0664643157218,229.147034017624,10696.333153087,1462.56391438933,11043.0005619539,6278.32262134296,4.35395334215514,4.26378310947226,0.0338748898639505,0.104802228805058,4.8920535205301,5.05060463274104,0.00260358383098899,0.00238483130031562,1.24869254029175e-06,0.000924240697431151,0.00483792531648369,1.30573623657696e-05,1.2504184109142e-05,1.49689247709127e-11,6.62243969382683e-06,2.06778370605496e-05,-1579.92137706139,0.0954200084728841,0.0726705505392711,0.98875,0.486435187511277
"linear",800,"stan",69,2047.634,9167.36599583385,9565.87834813702,152.703530186267,146.542632931294,10420.3052202508,4513.03053314886,10859.0431386041,7226.6634147521,4.47705302599676,4.67167391640157,0.0745755980738097,0.0715668097576493,5.0889491091918,5.30321490002806,0.00198262919406147,0.00182763645383878,5.58981697122643e-07,0.000821200327943709,0.00352746208015699,1.24670248518873e-05,1.18325531825222e-05,1.62493285698909e-11,5.85320280862952e-06,2.06132388398133e-05,-1612.07678426366,0.0859586206487827,0.0685024340475681,1,0.46012630892191
"linear",800,"stan",6,2604.533,10731.1612367964,11185.3118433336,137.979708615293,211.972812859195,12043.1591376045,4276.53021860528,12278.792691673,8009.81115346934,4.12018632007978,4.29455562411133,0.0529767557620858,0.0813861113908693,4.62392265239278,4.71439321048073,0.00204027987483084,0.00191612903351315,5.07823839109328e-07,0.000823066355928568,0.00343944465296476,1.2102193891441e-05,1.15880516756787e-05,1.50092735850556e-11,5.5262753796206e-06,1.97457367818856e-05,-1575.1170680653,0.0997294994612804,0.0809848741500522,0.97875,0.464701269524042
"linear",800,"stan",70,2305.837,10669.5962959865,11188.479509805,181.813604267083,194.986191587553,12182.7366163399,5670.32795403091,12176.8865242552,6348.12471827032,4.6272118523497,4.85224216187225,0.0788492873811476,0.0845620013849865,5.28343357155768,5.2808964919269,0.00189003031407876,0.00180528415362622,3.90799283138697e-07,0.000829221967454524,0.00309557661250572,1.21453789595454e-05,1.14798056994722e-05,1.37308959375954e-11,5.88369112322605e-06,1.94370860313535e-05,-1581.45477091736,0.0780220320521697,0.0610680951912034,1,0.457025586977979
"linear",800,"stan",71,2346.528,12856.3192056963,9848.13531871255,144.335017343425,144.441037466657,12062.4199127332,4567.25500032626,11648.6914716822,4989.27917654412,5.47886886740595,4.19689657174879,0.0615100341199528,0.0615552158195671,5.14053951742028,4.96422436539527,0.00222369252578121,0.00206241014451874,7.03510403428516e-07,0.000907780226722203,0.00394550790276224,1.29233241736858e-05,1.20288059386667e-05,2.08882327148591e-11,5.91809147246306e-06,2.20147178068893e-05,-1558.59625453028,0.0871441382631505,0.0683723440735454,0.98875,0.470473899066395
"linear",800,"stan",72,1836.021,8907.56185237887,10058.1423636898,136.128531085003,170.557911931319,9909.26992577257,4756.61155639665,9816.11688212244,7668.25425848925,4.85155771768344,5.47822838828631,0.0741432320681534,0.0928954036644022,5.39714410988358,5.3464077383224,0.00204756596506824,0.0019055427594893,5.71841369679944e-07,0.000860361286636612,0.00363206077826889,1.18400929048457e-05,1.12459876977445e-05,1.29235308257975e-11,5.78620178411418e-06,1.91106079329883e-05,-1606.6390323114,0.0998092204423316,0.0736913570289424,0.96125,0.456116923130331
"linear",800,"stan",73,1743.182,7115.61426966254,6673.4052836819,120.832370943664,43.6026715271543,9587.90074269038,4045.19092488272,9680.99535270903,4897.31930426507,4.08196864679795,3.82828946356829,0.0693171286438614,0.0250132639776881,5.50022931781671,5.55363430365219,0.00204638012242821,0.00191425678146574,5.44403144472578e-07,0.000883348211952025,0.00350829416070543,1.23696615833334e-05,1.1645792557191e-05,1.67532078397592e-11,5.88434244620751e-06,2.06231451463161e-05,-1614.8796064881,0.0876163936913635,0.0747688077862836,1,0.462689112657711
"linear",800,"stan",74,2396.881,11749.1476746468,12582.7327947417,152.07209935647,139.265901462635,12296.0681973159,4592.3545805385,12327.0186527866,6326.07270374253,4.9018485584586,5.24962765975522,0.0634458278723348,0.0581029685923642,5.13002864861287,5.14294145299105,0.00202404915366795,0.00191660136783155,4.70618495692277e-07,0.000899534030215754,0.00331772062434545,1.20760448857013e-05,1.12806867381576e-05,1.56843853695152e-11,5.76940016736249e-06,1.99633429645066e-05,-1570.45493629735,0.0952070132649262,0.0792056241685038,0.9975,0.462235553443499
"linear",800,"stan",75,2317.716,10658.0781022057,11546.8458507075,146.959773514911,141.254224637948,12095.6106427559,3370.88531731816,11968.3065882443,6352.14525776494,4.59852635189371,4.98199341537422,0.0634071532124347,0.0609454413905533,5.21876305930318,5.16383654781014,0.00238583240899537,0.00221878762613786,7.47733118915078e-07,0.00102055893568753,0.00410554632785329,1.24737914431323e-05,1.16928122206042e-05,1.7158620327066e-11,5.84353334075525e-06,2.09852095734532e-05,-1614.78567026878,0.0845495203873628,0.0703529439055202,1,0.472208294438846
"linear",800,"stan",76,2133.718,10404.5864599743,11359.9475356436,91.0916351932951,82.8513139413776,10950.5568036214,4287.61960813474,11065.5344922534,6750.45107244912,4.87627065056129,5.32401542080235,0.0426915061846482,0.0388295519564336,5.13214811124122,5.18603418645456,0.00226782649202202,0.00213306486933415,6.05299941849922e-07,0.00100518993540668,0.00383123090696091,1.29827474037311e-05,1.21255112328539e-05,2.03439394171157e-11,5.90663218710728e-06,2.17786580151452e-05,-1596.9482719734,0.0865417017560617,0.0717846420429025,1,0.469311053889216
"linear",800,"stan",77,2062.326,9720.75106224219,9883.81373702253,128.554240848596,162.679552512908,10748.7489875304,4705.08049240828,11157.0878146315,8547.4134853921,4.71348907119543,4.79255643240813,0.062334587668776,0.0788815892894276,5.21195436004318,5.40995352559758,0.00201971107920216,0.00190469219709008,5.29063303022272e-07,0.00090102722287674,0.00336603781973238,1.17174891888146e-05,1.12765764597625e-05,1.04508221565127e-11,5.93835822051259e-06,1.79997223531092e-05,-1576.1718767194,0.0780085407130895,0.0623816181797224,1,0.461942134058136
"linear",800,"stan",78,2067.608,10265.889853262,10442.1173901737,129.476419971252,188.173485735865,10999.3007934693,3615.16379840066,11031.6622759687,7467.8649726279,4.96510453299757,5.05033709976636,0.0626213576128803,0.0910102329531831,5.319819227566,5.33547088034517,0.00214092869398472,0.00203888673636157,4.93490284735711e-07,0.000961284591175916,0.00351966219329565,1.22948402781796e-05,1.15476670091158e-05,1.5542918937972e-11,5.9995560583881e-06,1.99015788528261e-05,-1615.01397835058,0.0817048886612692,0.0620449674501286,1,0.464079350950434
"linear",800,"stan",79,2239.39,12101.2005458227,12195.2376348079,175.204532174445,207.495292147367,11814.4143004906,6202.5004133293,12196.2525862491,6862.7120396019,5.40379324093737,5.44578551963166,0.0782376147854751,0.0926570593542737,5.2757287924348,5.44623874637694,0.00188812054272035,0.00179282966149204,3.87905957165206e-07,0.000893389202162574,0.00312206709636548,1.16540290948196e-05,1.094624784736e-05,1.31329440956749e-11,6.01908580533383e-06,1.93746270320034e-05,-1589.30943990296,0.102677591018347,0.082458437638731,0.96375,0.456107332614221
"linear",800,"stan",7,2667.819,12018.3653857633,12709.1059259248,108.680471691883,214.676468941919,12792.743002152,6828.17986867842,12886.672926085,10637.6247815148,4.50494032232446,4.76385614088691,0.040737573160654,0.0804689032284121,4.79520649719941,4.83041500419818,0.00184247116781977,0.0017272913875696,3.87367916993537e-07,0.000867563741643315,0.0031173368919932,1.20563186266201e-05,1.15669536205376e-05,1.28601164102581e-11,6.43901032940215e-06,1.95373256920201e-05,-1572.64831954602,0.0913405161940025,0.0739303803495183,0.99375,0.461745387474415
"linear",800,"stan",80,1556.603,9045.01665714913,8532.21477645059,60.6046269627358,181.491381757412,9906.10450432477,2521.78020523898,9195.70469634573,6485.58775702867,5.81074086144581,5.48130433800435,0.0389339009129083,0.116594521375979,6.36392484424402,5.90754655897858,0.00240608383419734,0.00226593732383544,8.36726853956869e-07,0.000890760398752749,0.00419177618634058,1.24955327262682e-05,1.18116342658431e-05,1.64972177878185e-11,5.75915227605538e-06,2.05004171243379e-05,-1576.5512743335,0.105455699412009,0.0835841436078158,0.98,0.480122029486464
"linear",800,"stan",81,2486.001,11303.9729121159,11025.8017191557,123.814429676755,246.027557763484,11387.9564726716,5381.00439797113,11608.3186542915,8938.32311743515,4.54705083067781,4.43515578600159,0.0498046580338281,0.0989651885753401,4.58083342390916,4.6694746519778,0.00198780529639117,0.00188867086410374,4.7500478844933e-07,0.000877709037089768,0.00336498500229533,1.1692281339499e-05,1.12389517086478e-05,1.09155223605679e-11,5.90301225415112e-06,1.81014038945359e-05,-1595.95281902562,0.103038074212416,0.0812303318006984,0.97,0.462714238847402
"linear",800,"stan",82,2148.754,4825.47877501425,6040.14249753782,124.215122141877,149.931118757693,9901.16269036698,4288.91257572752,9767.6255146855,4230.188595382,2.24571019996437,2.81099767471652,0.0578079771541448,0.0697758416075981,4.60786236598837,4.54571603575165,0.00236040037909707,0.00222680278686637,7.35723928132797e-07,0.00102474375059103,0.00412044199183837,1.28539498502971e-05,1.23622450938496e-05,1.53699202048286e-11,6.04627121009506e-06,2.05381730806686e-05,-1599.19595697443,0.115170693319982,0.0867635236056672,0.96375,0.475255111540578
"linear",800,"stan",83,1575.976,10429.1848749954,10903.6105387037,155.738359898955,184.499363551934,11632.3076717172,6564.26071969152,11671.6115569174,9112.23675816251,6.61760386896466,6.91863996577594,0.0988202611581363,0.117069906871636,7.38101828436297,7.40595767760261,0.00176557021204073,0.00164917564775371,3.59777173484329e-07,0.000787610986205079,0.00296135203166195,1.13966975069187e-05,1.07601673734519e-05,1.31831925619463e-11,5.5774916975574e-06,1.82701018413369e-05,-1589.11175892786,0.0740620397194737,0.0566960036875355,1,0.450355335977806
"linear",800,"stan",84,2464.321,10725.5456330759,10563.9797319774,136.860731835036,172.421148842669,11313.5181963333,5445.97824063708,11112.7588763627,7090.88357027124,4.35233300900163,4.28677097341517,0.0555368930569662,0.0699670005825819,4.59092715451165,4.50946077088279,0.00202745428389048,0.00190803711763604,4.67312308491046e-07,0.000872107688163713,0.00342349581882686,1.23111036089083e-05,1.15267208870835e-05,1.8291774446225e-11,5.767723913857e-06,1.99969193846719e-05,-1610.65915357398,0.116687681959851,0.0892687935806999,0.96375,0.462340566199949
"linear",800,"stan",85,2554.746,10971.9835113277,11763.9667724887,186.698895110125,179.174041410381,11787.322687275,8366.52234762155,12240.8154910401,9888.13737307302,4.29474535289523,4.60475005048983,0.0730792396230878,0.0701337985891282,4.61389221757272,4.79140215545503,0.00191612685181724,0.00183493262204274,3.52134179684626e-07,0.000881574139869045,0.00313797676982498,1.15427022136015e-05,1.09102109107644e-05,1.24681455887825e-11,5.69039673202113e-06,1.81352968030788e-05,-1609.68935970779,0.0700501054820689,0.0571658019347744,1,0.450971452263107
"linear",800,"stan",86,2702.806,11924.301889308,12693.9852237088,154.731347384456,152.659732525456,12706.8002578434,6110.90923565956,12784.7010377206,8618.16466670096,4.41182307916587,4.69659502891026,0.0572484104979996,0.0564819422945842,4.70133641032446,4.73015859729503,0.00185192773317318,0.00176060763591718,4.32545204189571e-07,0.000773484269060774,0.00313398091951866,1.17159927259694e-05,1.09150503171731e-05,1.58581688804948e-11,5.53221443659171e-06,1.93076215595794e-05,-1604.52679881904,0.0812396767776623,0.056757693127532,0.9875,0.454282870355845
"linear",800,"stan",87,2587.37,12307.267472809,11700.2903246994,121.980277886582,194.946178140271,11911.516346986,4054.49040725731,12102.5681747261,8926.05757324544,4.75667085604648,4.52207852943315,0.047144504994099,0.075345303586372,4.60371587634778,4.6775560413571,0.00204183811132479,0.00190909756535735,5.26808443865416e-07,0.000837111372776753,0.0034801439153595,1.16682810904334e-05,1.11950812013149e-05,1.13072194726564e-11,5.80816855767902e-06,1.85536894685685e-05,-1585.16701725637,0.0868196340386227,0.067963554126719,0.97375,0.460377363898429
"linear",800,"stan",88,2509.275,10021.7838944479,10800.573766788,169.036340997016,161.934146620735,11203.8639050292,4328.53864381961,11353.2857644712,5786.51548106626,3.99389620286654,4.30426069951997,0.0673646136820461,0.0645342366303951,4.46498048441451,4.52452830577407,0.00212954951237609,0.00197860527902234,6.3878066968264e-07,0.000833692644923247,0.00374277072047365,1.2818290518711e-05,1.20656259834517e-05,1.63036008371081e-11,6.44265411611796e-06,2.12541053146189e-05,-1609.7898086836,0.103033563647996,0.0849712977574846,0.9825,0.467366381997075
"linear",800,"stan",89,2613.075,10793.7913042293,9241.6779320584,163.858730474509,156.869576922852,11910.5827400215,3877.40668293849,12422.8416478947,7439.19835086554,4.1306856114843,3.53670596215509,0.0627072435634297,0.0600325581634097,4.55807152110887,4.75410833898557,0.00182804001595378,0.00170208826205929,4.12082088745092e-07,0.000806798417282295,0.00309389187564368,1.22152897012819e-05,1.1529776919832e-05,1.44053721086979e-11,6.36026809590811e-06,2.02121078332838e-05,-1625.01675103766,0.102249003157927,0.0725068137837998,0.95375,0.450194441082766
"linear",800,"stan",8,1657.541,8478.02944140021,8074.34006507336,150.291696012653,182.026270649478,10145.9104283698,2704.75800720654,9141.61929738993,5600.19165397401,5.11482336871318,4.87127622488575,0.0906714802304457,0.109817054690942,6.12106151725342,5.51516933661968,0.00281785993933289,0.00264300823996889,1.08471000035936e-06,0.00106610417492567,0.00485861971914299,1.34522926583975e-05,1.26524790541086e-05,1.90075297111312e-11,6.52653015238209e-06,2.23523619429267e-05,-1572.40172578085,0.10488463099594,0.0864796925059302,0.98875,0.49401085507126
"linear",800,"stan",90,2244.438,9555.09831339007,10689.6812849269,145.174593600566,197.017670826557,10151.9839878197,5315.1078010667,10614.7433771844,7195.76414584884,4.25723424455925,4.76274296056603,0.0646819353444231,0.0877804024110077,4.52317417002372,4.72935468798174,0.00189003383875461,0.0017593939572514,4.62713055305495e-07,0.000853159771441519,0.00329910957411209,1.17906001206761e-05,1.11180925038069e-05,1.30134031912329e-11,6.02196960201879e-06,1.93800874584412e-05,-1597.05132581401,0.0694898231288296,0.0543046138727928,1,0.454720352492585
"linear",800,"stan",91,2467.531,11017.2352287781,10879.2848169223,154.613591207238,193.811431025755,11506.5637866839,6359.23450436076,11851.448271238,9652.86981832454,4.4648821955137,4.40897594272261,0.0626592294918433,0.07854467928701,4.66318915007913,4.80295820852424,0.00186945575496875,0.00178875420594178,3.64003944385022e-07,0.000860205867827717,0.00311589724026546,1.13888992451618e-05,1.08089595695676e-05,1.17254709429003e-11,5.75530922428939e-06,1.80081958000959e-05,-1576.83317434667,0.0914089346216928,0.0752411994651513,0.99375,0.45172721488535
"linear",800,"stan",92,2625.217,11829.1343475912,12143.3914182323,128.523760374341,184.471863812705,12334.8537964977,5290.93680165501,12586.645503658,9219.2387012194,4.50596440126329,4.62567148476956,0.0489573853797004,0.0702691868187298,4.69860350458561,4.79451622614742,0.00217918656206335,0.00205036003803422,5.60546415226106e-07,0.000917019590096875,0.00364501734603147,1.20676708579016e-05,1.15213334438039e-05,1.36020814961266e-11,6.21495161904974e-06,1.96230559837719e-05,-1589.41012784832,0.089440331957383,0.071175737039174,1,0.465891041501072
"linear",800,"stan",93,2569.891,10688.5036422807,10420.5212827803,142.746822482925,157.249677538944,11964.8058637196,4164.93092593858,12038.1806183003,6982.09677415865,4.1591272323537,4.05484951804583,0.0555458665301077,0.061189240142459,4.6557639462995,4.68431564541075,0.00208818542474283,0.00194109445728733,5.37021874740341e-07,0.000953839548555172,0.00366128545360516,1.23414366234495e-05,1.15133057021783e-05,1.75717222803721e-11,5.88799859721655e-06,2.09802156755951e-05,-1576.26572750178,0.0992259071855244,0.0780543361307486,0.99625,0.467386221832339
"linear",800,"stan",94,2653.843,11727.3109675914,12035.4132851641,154.453795205874,202.400154042888,12227.3301062961,2695.31308972922,12314.7185958369,6384.53199047319,4.41899199296697,4.53508865639907,0.0582000499674902,0.0762668153477384,4.60740522566561,4.6403342608575,0.00224159834134468,0.00208036749534099,6.84702087810575e-07,0.00094250794960543,0.00398352414902212,1.21522225857503e-05,1.14491219404371e-05,1.56789932823163e-11,5.97700147930867e-06,2.04361376979956e-05,-1659.49339491548,0.0797837407880637,0.0652002931888562,1,0.466816161886405
"linear",800,"stan",95,2704.418,12255.083538896,13160.8300460885,118.004157427244,129.021652379417,12847.6411456089,6997.503698466,12926.0487362384,8590.69842649697,4.53150494446347,4.86641859582671,0.0436338455916369,0.0477077331904376,4.75061220033622,4.77960460854736,0.00189785547711012,0.00182207452598843,3.83317880788171e-07,0.000841630767674753,0.0030981174519189,1.19557496231208e-05,1.131383124081e-05,1.43631883221795e-11,5.728420948007e-06,1.91732757254259e-05,-1574.18873101668,0.086294965952512,0.0664472357696622,0.9925,0.460031715667826
"linear",800,"stan",96,2140.585,8306.59856632625,9235.36488334377,156.267864257571,170.32697809091,9856.59862552394,3473.025311293,10187.2161109307,5030.39872501414,3.88052731675044,4.31441166005731,0.0730024102091583,0.0795702941443157,4.60462846629493,4.75908039668162,0.00198424628916133,0.00187296434910382,4.6016308101801e-07,0.000850041668389831,0.0033409481837539,1.24272255759953e-05,1.16645816312994e-05,1.62683461491447e-11,5.89404895615387e-06,2.05003964136604e-05,-1583.23102156488,0.0930784181098905,0.0740577454348741,0.98375,0.460271466276693
"linear",800,"stan",97,2141.868,9467.70831661703,10296.239734788,134.963705922791,185.924087382636,10225.4151191659,6080.09532459587,10444.5727846665,8015.73398517478,4.42030429354985,4.80713084783374,0.0630121491720268,0.0868046431351682,4.77406409693122,4.87638490545007,0.00190587467299474,0.00179635721827475,3.53591995405096e-07,0.000921809974065521,0.00310341184865363,1.17830638940712e-05,1.11870024495934e-05,1.20505676460214e-11,5.89454898282219e-06,1.9066417285645e-05,-1593.4414269771,0.0863695851818492,0.0711490445111966,0.99,0.457415052947101
"linear",800,"stan",98,2716.583,9787.30508561529,10395.5656930581,160.822296612652,232.401147094726,12307.4581406476,3882.60458780022,12584.579895945,9056.50547327782,3.60279994596715,3.82670645183971,0.0592002146124937,0.0855490692147917,4.53049221785149,4.63250336762947,0.00194789740237586,0.00184150972126311,4.41488402118573e-07,0.000865647861547226,0.00323442289952069,1.14006440909961e-05,1.08027001758939e-05,1.1452595472077e-11,5.97611524219611e-06,1.83092663221477e-05,-1597.36171791561,0.0963194316032136,0.0780189583191847,0.98375,0.453810319508513
"linear",800,"stan",99,2513.167,10014.6997332977,10370.9460840479,133.854091558793,158.448081860301,10466.9456627455,2196.01768713737,10944.2765897359,7042.37319304391,3.98489226274962,4.12664422382116,0.0532611209516887,0.0630471758782052,4.16484287066696,4.35477490741201,0.00267648155404397,0.00242802285305362,1.30388051366547e-06,0.000951145479440286,0.00491364674649847,1.28398085856111e-05,1.20780193270195e-05,1.79849251106349e-11,6.19689399694969e-06,2.11958117862558e-05,-1607.2354061681,0.113478835796163,0.0901212328496789,0.97875,0.491240774648478
"linear",800,"stan",9,2370.826,9386.69669152287,10566.1268179991,186.722177965497,169.892701678948,10983.3872674972,4458.34887487558,11072.3136229486,7463.12735574666,3.95925162433805,4.45672808464186,0.0787582800110582,0.0716597091810818,4.63272600667329,4.67023460302385,0.00185823378906879,0.00177787081824933,3.62346055345964e-07,0.000851975210606164,0.00305485984638431,1.23471978343269e-05,1.1620979835179e-05,1.42726114332565e-11,6.10601537496343e-06,1.99933249357805e-05,-1591.20871474167,0.0954548861220623,0.0746606858582979,0.965,0.453271802979009
"quadratic",1600,"stan",100,6171.081,7277.54048035437,8547.94139991853,103.435693916148,183.600273566502,9793.7656163884,5393.83530027317,10340.0877431796,6737.57807579318,1.17929751373452,1.38516110871313,0.0167613573563769,0.029751719928243,1.5870421432466,1.67557154786651,0.00145282076761125,0.00139215797995623,1.82643941091975e-07,0.000737920465243184,0.00228986756806432,6.97629187300783e-06,6.77803339266793e-06,2.55013320720258e-12,4.22394536938809e-06,1.02589251829568e-05,-3177.81412999028,0.0888032786477837,0.0729311656106087,0.996875,0.428587340238554
"quadratic",1600,"stan",101,5671.475,12858.4231974565,13620.1296017272,157.572156776296,159.027469082168,13287.6249575951,6438.55155550148,13690.3839817582,10439.8238075022,2.26720971131081,2.40151452694884,0.0277832762687477,0.0280398783530155,2.34288698400241,2.41390184771302,0.00156420776702653,0.00150311241189398,1.73581376075301e-07,0.00087405615596864,0.00239871903856453,7.05549090348266e-06,6.84635126520261e-06,2.66814742651838e-12,4.15039440943008e-06,1.03326372055554e-05,-3151.78304931285,0.0823056136556541,0.0669794916271483,0.99875,0.434814221771746
